,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
104,2020-08-13,158.57350613868743,153.0515536042865,166.12611920271152,158.57350613868743,158.57350613868743,0.9388755572390957,0.9388755572390957,0.9388755572390957,0.9388755572390957,0.9388755572390957,0.9388755572390957,0.0,0.0,0.0,159.51238169592654
105,2020-08-14,158.72169571811483,152.02054030346002,165.59454630018922,158.72169571811483,158.72169571811483,0.03771284594555808,0.03771284594555808,0.03771284594555808,0.03771284594555808,0.03771284594555808,0.03771284594555808,0.0,0.0,0.0,158.75940856406038
106,2020-08-17,159.16626445639702,153.35273418869244,166.31828083118145,159.16626445639702,159.16626445639702,0.47373266773701556,0.47373266773701556,0.47373266773701556,0.47373266773701556,0.47373266773701556,0.47373266773701556,0.0,0.0,0.0,159.63999712413403
107,2020-08-18,159.3144540358244,153.66225974655416,166.8276146993948,159.3144540358244,159.3144540358244,0.7564967264622225,0.7564967264622225,0.7564967264622225,0.7564967264622225,0.7564967264622225,0.7564967264622225,0.0,0.0,0.0,160.07095076228663
108,2020-08-19,159.4626436152518,153.87754385570565,167.1681657427544,159.4626436152518,159.4626436152518,1.0584309140457142,1.0584309140457142,1.0584309140457142,1.0584309140457142,1.0584309140457142,1.0584309140457142,0.0,0.0,0.0,160.52107452929752
109,2020-08-20,159.6108331946792,153.59363772505768,167.3080431142897,159.6108331946792,159.6108331946792,0.9388755572392677,0.9388755572392677,0.9388755572392677,0.9388755572392677,0.9388755572392677,0.9388755572392677,0.0,0.0,0.0,160.54970875191847
110,2020-08-21,159.7590227741066,152.41604366700193,166.26481137493647,159.7590227741066,159.7590227741066,0.03771284594538228,0.03771284594538228,0.03771284594538228,0.03771284594538228,0.03771284594538228,0.03771284594538228,0.0,0.0,0.0,159.79673562005198
111,2020-08-24,160.20359151238878,154.12913250139812,167.40626197417544,160.20359151238878,160.20359151238878,0.47373266773178124,0.47373266773178124,0.47373266773178124,0.47373266773178124,0.47373266773178124,0.47373266773178124,0.0,0.0,0.0,160.67732418012056
112,2020-08-25,160.35178109181618,154.93720222831658,168.40125218837545,160.35178109181618,160.35178109181618,0.7564967264620137,0.7564967264620137,0.7564967264620137,0.7564967264620137,0.7564967264620137,0.7564967264620137,0.0,0.0,0.0,161.1082778182782
113,2020-08-26,160.36354653383,154.35224772083035,168.2351701799733,160.36354653383,160.36354653383,1.058430914045601,1.058430914045601,1.058430914045601,1.058430914045601,1.058430914045601,1.058430914045601,0.0,0.0,0.0,161.4219774478756
